2024-07-10 20:20:24,269 INFO    StreamThr :9299 [internal.py:wandb_internal():87] W&B internal server running at pid: 9299, started at: 2024-07-10 20:20:24.269242
2024-07-10 20:20:24,270 DEBUG   HandlerThread:9299 [handler.py:handle_request():144] handle_request: status
2024-07-10 20:20:24,272 INFO    WriterThread:9299 [datastore.py:open_for_write():85] open: /root/miniconda3/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240710_202024-ca1m0cao/run-ca1m0cao.wandb
2024-07-10 20:20:24,272 DEBUG   SenderThread:9299 [sender.py:send():334] send: header
2024-07-10 20:20:24,275 DEBUG   SenderThread:9299 [sender.py:send():334] send: run
2024-07-10 20:20:24,488 INFO    SenderThread:9299 [dir_watcher.py:__init__():216] watching files in: /root/miniconda3/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240710_202024-ca1m0cao/files
2024-07-10 20:20:24,489 INFO    SenderThread:9299 [sender.py:_start_run_threads():1065] run started: ca1m0cao with start time 1720660824.268506
2024-07-10 20:20:24,489 DEBUG   SenderThread:9299 [sender.py:send_request():361] send_request: summary_record
2024-07-10 20:20:24,489 INFO    SenderThread:9299 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2024-07-10 20:20:24,490 DEBUG   HandlerThread:9299 [handler.py:handle_request():144] handle_request: check_version
2024-07-10 20:20:24,490 DEBUG   SenderThread:9299 [sender.py:send_request():361] send_request: check_version
2024-07-10 20:20:24,551 DEBUG   HandlerThread:9299 [handler.py:handle_request():144] handle_request: run_start
2024-07-10 20:20:24,574 DEBUG   HandlerThread:9299 [system_info.py:__init__():31] System info init
2024-07-10 20:20:24,574 DEBUG   HandlerThread:9299 [system_info.py:__init__():46] System info init done
2024-07-10 20:20:24,574 INFO    HandlerThread:9299 [system_monitor.py:start():151] Starting system monitor
2024-07-10 20:20:24,574 INFO    SystemMonitor:9299 [system_monitor.py:_start():116] Starting system asset monitoring threads
2024-07-10 20:20:24,574 INFO    HandlerThread:9299 [system_monitor.py:probe():172] Collecting system info
2024-07-10 20:20:24,575 INFO    SystemMonitor:9299 [interfaces.py:start():168] Started cpu
2024-07-10 20:20:24,575 INFO    SystemMonitor:9299 [interfaces.py:start():168] Started disk
2024-07-10 20:20:24,575 INFO    SystemMonitor:9299 [interfaces.py:start():168] Started gpu
2024-07-10 20:20:24,576 INFO    SystemMonitor:9299 [interfaces.py:start():168] Started memory
2024-07-10 20:20:24,576 INFO    SystemMonitor:9299 [interfaces.py:start():168] Started network
2024-07-10 20:20:24,585 DEBUG   HandlerThread:9299 [system_info.py:probe():195] Probing system
2024-07-10 20:20:24,602 DEBUG   HandlerThread:9299 [system_info.py:_probe_git():180] Probing git
2024-07-10 20:20:24,607 DEBUG   HandlerThread:9299 [system_info.py:_probe_git():188] Probing git done
2024-07-10 20:20:24,607 DEBUG   HandlerThread:9299 [system_info.py:probe():241] Probing system done
2024-07-10 20:20:24,607 DEBUG   HandlerThread:9299 [system_monitor.py:probe():181] {'os': 'Linux-5.15.153.1-microsoft-standard-WSL2-x86_64-with-glibc2.35', 'python': '3.9.19', 'heartbeatAt': '2024-07-11T01:20:24.585711', 'startedAt': '2024-07-11T01:20:24.264783', 'docker': None, 'cuda': None, 'args': ('--trainval_artifact', 'trainval_data.csv:latest', '--val_size', '0.2', '--random_seed', '42', '--stratify_by', 'neighbourhood_group', '--rf_config', '/root/miniconda3/Project-Build-an-ML-Pipeline-Starter/multirun/2024-07-10/20-19-14/1/rf_config.json', '--max_tfidf_features', '5', '--output_artifact', 'random_forest_export'), 'state': 'running', 'program': '/root/miniconda3/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/run.py', 'codePath': 'src/train_random_forest/run.py', 'git': {'remote': 'https://github.com/ruby-mar/Project-Build-an-ML-Pipeline-Starter.git', 'commit': '077621b0ed54d88e8c2f5ef3dea7b725c4ea7c98'}, 'email': None, 'root': '/root/miniconda3/Project-Build-an-ML-Pipeline-Starter', 'host': 'DESKTOP-PB897BH', 'username': 'root', 'executable': '/root/miniconda3/envs/mlflow-da93339ed90e31f137db8dabdae14e69a71f1301/bin/python', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 2495.998, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 2495.998, 'min': 0.0, 'max': 0.0}, {'current': 2495.998, 'min': 0.0, 'max': 0.0}, {'current': 2495.998, 'min': 0.0, 'max': 0.0}, {'current': 2495.998, 'min': 0.0, 'max': 0.0}, {'current': 2495.998, 'min': 0.0, 'max': 0.0}, {'current': 2495.998, 'min': 0.0, 'max': 0.0}, {'current': 2495.998, 'min': 0.0, 'max': 0.0}, {'current': 2495.998, 'min': 0.0, 'max': 0.0}, {'current': 2495.998, 'min': 0.0, 'max': 0.0}, {'current': 2495.998, 'min': 0.0, 'max': 0.0}, {'current': 2495.998, 'min': 0.0, 'max': 0.0}, {'current': 2495.998, 'min': 0.0, 'max': 0.0}], 'disk': {'total': 1006.853931427002, 'used': 18.209095001220703}, 'gpu': 'NVIDIA GeForce RTX 3070', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3070', 'memory_total': 8589934592}], 'memory': {'total': 7.653499603271484}}
2024-07-10 20:20:24,607 INFO    HandlerThread:9299 [system_monitor.py:probe():182] Finished collecting system info
2024-07-10 20:20:24,607 INFO    HandlerThread:9299 [system_monitor.py:probe():185] Publishing system info
2024-07-10 20:20:24,607 DEBUG   HandlerThread:9299 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2024-07-10 20:20:24,607 DEBUG   HandlerThread:9299 [system_info.py:_save_pip():67] Saving pip packages done
2024-07-10 20:20:24,607 DEBUG   HandlerThread:9299 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2024-07-10 20:20:25,361 DEBUG   HandlerThread:9299 [system_info.py:_save_conda():86] Saving conda packages done
2024-07-10 20:20:25,361 INFO    HandlerThread:9299 [system_monitor.py:probe():187] Finished publishing system info
2024-07-10 20:20:25,363 DEBUG   SenderThread:9299 [sender.py:send():334] send: files
2024-07-10 20:20:25,363 INFO    SenderThread:9299 [sender.py:_save_file():1319] saving file wandb-metadata.json with policy now
2024-07-10 20:20:25,366 DEBUG   HandlerThread:9299 [handler.py:handle_request():144] handle_request: stop_status
2024-07-10 20:20:25,366 DEBUG   SenderThread:9299 [sender.py:send_request():361] send_request: stop_status
2024-07-10 20:20:25,446 DEBUG   SenderThread:9299 [sender.py:send():334] send: telemetry
2024-07-10 20:20:25,446 DEBUG   SenderThread:9299 [sender.py:send():334] send: config
2024-07-10 20:20:25,446 DEBUG   SenderThread:9299 [sender.py:send():334] send: config
2024-07-10 20:20:25,489 INFO    Thread-12 :9299 [dir_watcher.py:_on_file_created():275] file/dir created: /root/miniconda3/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240710_202024-ca1m0cao/files/requirements.txt
2024-07-10 20:20:25,490 INFO    Thread-12 :9299 [dir_watcher.py:_on_file_created():275] file/dir created: /root/miniconda3/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240710_202024-ca1m0cao/files/wandb-metadata.json
2024-07-10 20:20:25,490 INFO    Thread-12 :9299 [dir_watcher.py:_on_file_created():275] file/dir created: /root/miniconda3/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240710_202024-ca1m0cao/files/conda-environment.yaml
2024-07-10 20:20:25,490 INFO    Thread-12 :9299 [dir_watcher.py:_on_file_created():275] file/dir created: /root/miniconda3/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240710_202024-ca1m0cao/files/wandb-summary.json
2024-07-10 20:20:25,643 DEBUG   SenderThread:9299 [sender.py:send():334] send: use_artifact
2024-07-10 20:20:25,737 INFO    Thread-15 :9299 [upload_job.py:push():143] Uploaded file /tmp/tmpu4da1zvbwandb/m8vgefke-wandb-metadata.json
2024-07-10 20:20:26,489 INFO    Thread-12 :9299 [dir_watcher.py:_on_file_created():275] file/dir created: /root/miniconda3/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240710_202024-ca1m0cao/files/output.log
2024-07-10 20:20:28,489 INFO    Thread-12 :9299 [dir_watcher.py:_on_file_modified():292] file/dir modified: /root/miniconda3/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240710_202024-ca1m0cao/files/output.log
2024-07-10 20:20:29,871 DEBUG   HandlerThread:9299 [handler.py:handle_request():144] handle_request: status_report
2024-07-10 20:20:34,872 DEBUG   HandlerThread:9299 [handler.py:handle_request():144] handle_request: status_report
2024-07-10 20:20:39,873 DEBUG   HandlerThread:9299 [handler.py:handle_request():144] handle_request: status_report
2024-07-10 20:20:40,366 DEBUG   HandlerThread:9299 [handler.py:handle_request():144] handle_request: keepalive
2024-07-10 20:20:44,874 DEBUG   HandlerThread:9299 [handler.py:handle_request():144] handle_request: status_report
2024-07-10 20:20:45,366 DEBUG   HandlerThread:9299 [handler.py:handle_request():144] handle_request: keepalive
2024-07-10 20:20:48,458 DEBUG   HandlerThread:9299 [handler.py:handle_request():144] handle_request: log_artifact
2024-07-10 20:20:48,459 DEBUG   SenderThread:9299 [sender.py:send_request():361] send_request: log_artifact
2024-07-10 20:20:48,494 INFO    Thread-12 :9299 [dir_watcher.py:_on_file_modified():292] file/dir modified: /root/miniconda3/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240710_202024-ca1m0cao/files/output.log
2024-07-10 20:20:48,829 DEBUG   HandlerThread:9299 [handler.py:handle_request():144] handle_request: partial_history
2024-07-10 20:20:49,094 INFO    Thread-19 :9299 [upload_job.py:push():98] Skipped uploading /root/.local/share/wandb/artifacts/staging/tmplbjla0wh
2024-07-10 20:20:49,095 INFO    Thread-21 :9299 [upload_job.py:push():98] Skipped uploading /root/.local/share/wandb/artifacts/staging/tmprb3vihm8
2024-07-10 20:20:49,095 INFO    Thread-22 :9299 [upload_job.py:push():98] Skipped uploading /root/.local/share/wandb/artifacts/staging/tmp1ppzzep2
2024-07-10 20:20:49,095 INFO    Thread-18 :9299 [upload_job.py:push():98] Skipped uploading /root/.local/share/wandb/artifacts/staging/tmpuq2dw5lw
2024-07-10 20:20:49,228 INFO    Thread-17 :9299 [upload_job.py:push():101] Uploaded file /root/.local/share/wandb/artifacts/staging/tmp_bvcguub
2024-07-10 20:20:49,494 INFO    Thread-12 :9299 [dir_watcher.py:_on_file_created():275] file/dir created: /root/miniconda3/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240710_202024-ca1m0cao/files/media/images/feature_importance_0_87f735df84d8b09c948d.png
2024-07-10 20:20:49,494 INFO    Thread-12 :9299 [dir_watcher.py:_on_file_created():275] file/dir created: /root/miniconda3/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240710_202024-ca1m0cao/files/media
2024-07-10 20:20:49,494 INFO    Thread-12 :9299 [dir_watcher.py:_on_file_created():275] file/dir created: /root/miniconda3/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240710_202024-ca1m0cao/files/media/images
2024-07-10 20:20:49,831 DEBUG   HandlerThread:9299 [handler.py:handle_request():144] handle_request: poll_exit
2024-07-10 20:20:49,846 INFO    Thread-23 :9299 [upload_job.py:push():143] Uploaded file /tmp/tmpu4da1zvbwandb/f27036gz-media/images/feature_importance_0_87f735df84d8b09c948d.png
2024-07-10 20:20:50,494 INFO    Thread-12 :9299 [dir_watcher.py:_on_file_modified():292] file/dir modified: /root/miniconda3/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240710_202024-ca1m0cao/files/output.log
2024-07-10 20:20:50,545 INFO    Thread-20 :9299 [upload_job.py:push():101] Uploaded file /root/.local/share/wandb/artifacts/staging/tmpg78jw8rb
2024-07-10 20:20:51,299 INFO    SenderThread:9299 [sender.py:send_request_log_artifact():1379] logged artifact random_forest_export - {'id': 'QXJ0aWZhY3Q6OTU1ODQyNjQz', 'digest': '1da3febc8a16e450395b63774ff7daab', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjI1MTA3MzA2OQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6OTU1ODQwMzM0', 'versionIndex': 0}}, 'version': 'latest'}
2024-07-10 20:20:51,299 DEBUG   SenderThread:9299 [sender.py:send_request():361] send_request: summary_record
2024-07-10 20:20:51,300 DEBUG   HandlerThread:9299 [handler.py:handle_request():144] handle_request: status_report
2024-07-10 20:20:51,300 INFO    SenderThread:9299 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2024-07-10 20:20:51,300 DEBUG   SenderThread:9299 [sender.py:send_request():361] send_request: summary_record
2024-07-10 20:20:51,301 INFO    SenderThread:9299 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2024-07-10 20:20:51,301 DEBUG   SenderThread:9299 [sender.py:send():334] send: files
2024-07-10 20:20:51,301 INFO    SenderThread:9299 [sender.py:_save_file():1319] saving file media/images/feature_importance_0_87f735df84d8b09c948d.png with policy now
2024-07-10 20:20:51,301 DEBUG   SenderThread:9299 [sender.py:send():334] send: history
2024-07-10 20:20:51,301 DEBUG   SenderThread:9299 [sender.py:send_request():361] send_request: summary_record
2024-07-10 20:20:51,301 INFO    SenderThread:9299 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2024-07-10 20:20:51,301 DEBUG   SenderThread:9299 [sender.py:send():334] send: exit
2024-07-10 20:20:51,301 INFO    SenderThread:9299 [sender.py:send_exit():557] handling exit code: 0
2024-07-10 20:20:51,301 INFO    SenderThread:9299 [sender.py:send_exit():559] handling runtime: 24
2024-07-10 20:20:51,302 INFO    SenderThread:9299 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2024-07-10 20:20:51,302 INFO    SenderThread:9299 [sender.py:send_exit():565] send defer
2024-07-10 20:20:51,302 DEBUG   SenderThread:9299 [sender.py:send_request():361] send_request: poll_exit
2024-07-10 20:20:51,302 DEBUG   HandlerThread:9299 [handler.py:handle_request():144] handle_request: defer
2024-07-10 20:20:51,302 INFO    HandlerThread:9299 [handler.py:handle_request_defer():170] handle defer: 0
2024-07-10 20:20:51,304 DEBUG   SenderThread:9299 [sender.py:send_request():361] send_request: defer
2024-07-10 20:20:51,304 INFO    SenderThread:9299 [sender.py:send_request_defer():581] handle sender defer: 0
2024-07-10 20:20:51,304 INFO    SenderThread:9299 [sender.py:transition_state():585] send defer: 1
2024-07-10 20:20:51,304 DEBUG   HandlerThread:9299 [handler.py:handle_request():144] handle_request: defer
2024-07-10 20:20:51,304 INFO    HandlerThread:9299 [handler.py:handle_request_defer():170] handle defer: 1
2024-07-10 20:20:51,304 DEBUG   SenderThread:9299 [sender.py:send_request():361] send_request: defer
2024-07-10 20:20:51,304 INFO    SenderThread:9299 [sender.py:send_request_defer():581] handle sender defer: 1
2024-07-10 20:20:51,304 INFO    SenderThread:9299 [sender.py:transition_state():585] send defer: 2
2024-07-10 20:20:51,304 DEBUG   HandlerThread:9299 [handler.py:handle_request():144] handle_request: defer
2024-07-10 20:20:51,304 INFO    HandlerThread:9299 [handler.py:handle_request_defer():170] handle defer: 2
2024-07-10 20:20:51,304 INFO    HandlerThread:9299 [system_monitor.py:finish():161] Stopping system monitor
2024-07-10 20:20:51,305 INFO    HandlerThread:9299 [interfaces.py:finish():175] Joined cpu
2024-07-10 20:20:51,305 INFO    HandlerThread:9299 [interfaces.py:finish():175] Joined disk
2024-07-10 20:20:51,305 DEBUG   SystemMonitor:9299 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2024-07-10 20:20:51,305 DEBUG   SystemMonitor:9299 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2024-07-10 20:20:51,305 DEBUG   SystemMonitor:9299 [system_monitor.py:_start():141] Publishing last batch of metrics
2024-07-10 20:20:51,309 INFO    HandlerThread:9299 [interfaces.py:finish():175] Joined gpu
2024-07-10 20:20:51,309 INFO    HandlerThread:9299 [interfaces.py:finish():175] Joined memory
2024-07-10 20:20:51,309 INFO    HandlerThread:9299 [interfaces.py:finish():175] Joined network
2024-07-10 20:20:51,309 DEBUG   SenderThread:9299 [sender.py:send_request():361] send_request: defer
2024-07-10 20:20:51,309 INFO    SenderThread:9299 [sender.py:send_request_defer():581] handle sender defer: 2
2024-07-10 20:20:51,309 INFO    SenderThread:9299 [sender.py:transition_state():585] send defer: 3
2024-07-10 20:20:51,309 DEBUG   SenderThread:9299 [sender.py:send():334] send: stats
2024-07-10 20:20:51,310 DEBUG   HandlerThread:9299 [handler.py:handle_request():144] handle_request: defer
2024-07-10 20:20:51,310 INFO    HandlerThread:9299 [handler.py:handle_request_defer():170] handle defer: 3
2024-07-10 20:20:51,310 DEBUG   SenderThread:9299 [sender.py:send_request():361] send_request: defer
2024-07-10 20:20:51,310 INFO    SenderThread:9299 [sender.py:send_request_defer():581] handle sender defer: 3
2024-07-10 20:20:51,310 INFO    SenderThread:9299 [sender.py:transition_state():585] send defer: 4
2024-07-10 20:20:51,310 DEBUG   HandlerThread:9299 [handler.py:handle_request():144] handle_request: defer
2024-07-10 20:20:51,310 INFO    HandlerThread:9299 [handler.py:handle_request_defer():170] handle defer: 4
2024-07-10 20:20:51,310 DEBUG   SenderThread:9299 [sender.py:send_request():361] send_request: defer
2024-07-10 20:20:51,310 INFO    SenderThread:9299 [sender.py:send_request_defer():581] handle sender defer: 4
2024-07-10 20:20:51,310 INFO    SenderThread:9299 [sender.py:transition_state():585] send defer: 5
2024-07-10 20:20:51,310 DEBUG   HandlerThread:9299 [handler.py:handle_request():144] handle_request: defer
2024-07-10 20:20:51,310 INFO    HandlerThread:9299 [handler.py:handle_request_defer():170] handle defer: 5
2024-07-10 20:20:51,310 DEBUG   SenderThread:9299 [sender.py:send():334] send: summary
2024-07-10 20:20:51,311 INFO    SenderThread:9299 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2024-07-10 20:20:51,311 DEBUG   SenderThread:9299 [sender.py:send_request():361] send_request: defer
2024-07-10 20:20:51,311 INFO    SenderThread:9299 [sender.py:send_request_defer():581] handle sender defer: 5
2024-07-10 20:20:51,311 INFO    SenderThread:9299 [sender.py:transition_state():585] send defer: 6
2024-07-10 20:20:51,311 DEBUG   HandlerThread:9299 [handler.py:handle_request():144] handle_request: defer
2024-07-10 20:20:51,311 INFO    HandlerThread:9299 [handler.py:handle_request_defer():170] handle defer: 6
2024-07-10 20:20:51,311 DEBUG   SenderThread:9299 [sender.py:send_request():361] send_request: defer
2024-07-10 20:20:51,311 INFO    SenderThread:9299 [sender.py:send_request_defer():581] handle sender defer: 6
2024-07-10 20:20:51,313 DEBUG   HandlerThread:9299 [handler.py:handle_request():144] handle_request: status_report
2024-07-10 20:20:51,414 INFO    SenderThread:9299 [sender.py:transition_state():585] send defer: 7
