2024-07-10 20:20:57,836 INFO    StreamThr :9618 [internal.py:wandb_internal():87] W&B internal server running at pid: 9618, started at: 2024-07-10 20:20:57.835565
2024-07-10 20:20:57,837 DEBUG   HandlerThread:9618 [handler.py:handle_request():144] handle_request: status
2024-07-10 20:20:57,838 INFO    WriterThread:9618 [datastore.py:open_for_write():85] open: /root/miniconda3/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240710_202057-n2viz1nz/run-n2viz1nz.wandb
2024-07-10 20:20:57,838 DEBUG   SenderThread:9618 [sender.py:send():334] send: header
2024-07-10 20:20:57,841 DEBUG   SenderThread:9618 [sender.py:send():334] send: run
2024-07-10 20:20:58,052 INFO    SenderThread:9618 [dir_watcher.py:__init__():216] watching files in: /root/miniconda3/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240710_202057-n2viz1nz/files
2024-07-10 20:20:58,052 INFO    SenderThread:9618 [sender.py:_start_run_threads():1065] run started: n2viz1nz with start time 1720660857.834884
2024-07-10 20:20:58,052 DEBUG   SenderThread:9618 [sender.py:send_request():361] send_request: summary_record
2024-07-10 20:20:58,052 INFO    SenderThread:9618 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2024-07-10 20:20:58,053 DEBUG   HandlerThread:9618 [handler.py:handle_request():144] handle_request: check_version
2024-07-10 20:20:58,053 DEBUG   SenderThread:9618 [sender.py:send_request():361] send_request: check_version
2024-07-10 20:20:58,118 DEBUG   HandlerThread:9618 [handler.py:handle_request():144] handle_request: run_start
2024-07-10 20:20:58,141 DEBUG   HandlerThread:9618 [system_info.py:__init__():31] System info init
2024-07-10 20:20:58,142 DEBUG   HandlerThread:9618 [system_info.py:__init__():46] System info init done
2024-07-10 20:20:58,142 INFO    HandlerThread:9618 [system_monitor.py:start():151] Starting system monitor
2024-07-10 20:20:58,142 INFO    SystemMonitor:9618 [system_monitor.py:_start():116] Starting system asset monitoring threads
2024-07-10 20:20:58,142 INFO    HandlerThread:9618 [system_monitor.py:probe():172] Collecting system info
2024-07-10 20:20:58,143 INFO    SystemMonitor:9618 [interfaces.py:start():168] Started cpu
2024-07-10 20:20:58,143 INFO    SystemMonitor:9618 [interfaces.py:start():168] Started disk
2024-07-10 20:20:58,143 INFO    SystemMonitor:9618 [interfaces.py:start():168] Started gpu
2024-07-10 20:20:58,144 INFO    SystemMonitor:9618 [interfaces.py:start():168] Started memory
2024-07-10 20:20:58,145 INFO    SystemMonitor:9618 [interfaces.py:start():168] Started network
2024-07-10 20:20:58,154 DEBUG   HandlerThread:9618 [system_info.py:probe():195] Probing system
2024-07-10 20:20:58,171 DEBUG   HandlerThread:9618 [system_info.py:_probe_git():180] Probing git
2024-07-10 20:20:58,176 DEBUG   HandlerThread:9618 [system_info.py:_probe_git():188] Probing git done
2024-07-10 20:20:58,176 DEBUG   HandlerThread:9618 [system_info.py:probe():241] Probing system done
2024-07-10 20:20:58,176 DEBUG   HandlerThread:9618 [system_monitor.py:probe():181] {'os': 'Linux-5.15.153.1-microsoft-standard-WSL2-x86_64-with-glibc2.35', 'python': '3.9.19', 'heartbeatAt': '2024-07-11T01:20:58.154114', 'startedAt': '2024-07-11T01:20:57.831121', 'docker': None, 'cuda': None, 'args': ('--trainval_artifact', 'trainval_data.csv:latest', '--val_size', '0.2', '--random_seed', '42', '--stratify_by', 'neighbourhood_group', '--rf_config', '/root/miniconda3/Project-Build-an-ML-Pipeline-Starter/multirun/2024-07-10/20-19-14/2/rf_config.json', '--max_tfidf_features', '5', '--output_artifact', 'random_forest_export'), 'state': 'running', 'program': '/root/miniconda3/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/run.py', 'codePath': 'src/train_random_forest/run.py', 'git': {'remote': 'https://github.com/ruby-mar/Project-Build-an-ML-Pipeline-Starter.git', 'commit': '077621b0ed54d88e8c2f5ef3dea7b725c4ea7c98'}, 'email': None, 'root': '/root/miniconda3/Project-Build-an-ML-Pipeline-Starter', 'host': 'DESKTOP-PB897BH', 'username': 'root', 'executable': '/root/miniconda3/envs/mlflow-da93339ed90e31f137db8dabdae14e69a71f1301/bin/python', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 2495.998, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 2495.998, 'min': 0.0, 'max': 0.0}, {'current': 2495.998, 'min': 0.0, 'max': 0.0}, {'current': 2495.998, 'min': 0.0, 'max': 0.0}, {'current': 2495.998, 'min': 0.0, 'max': 0.0}, {'current': 2495.998, 'min': 0.0, 'max': 0.0}, {'current': 2495.998, 'min': 0.0, 'max': 0.0}, {'current': 2495.998, 'min': 0.0, 'max': 0.0}, {'current': 2495.998, 'min': 0.0, 'max': 0.0}, {'current': 2495.998, 'min': 0.0, 'max': 0.0}, {'current': 2495.998, 'min': 0.0, 'max': 0.0}, {'current': 2495.998, 'min': 0.0, 'max': 0.0}, {'current': 2495.998, 'min': 0.0, 'max': 0.0}], 'disk': {'total': 1006.853931427002, 'used': 18.225116729736328}, 'gpu': 'NVIDIA GeForce RTX 3070', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3070', 'memory_total': 8589934592}], 'memory': {'total': 7.653499603271484}}
2024-07-10 20:20:58,176 INFO    HandlerThread:9618 [system_monitor.py:probe():182] Finished collecting system info
2024-07-10 20:20:58,176 INFO    HandlerThread:9618 [system_monitor.py:probe():185] Publishing system info
2024-07-10 20:20:58,176 DEBUG   HandlerThread:9618 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2024-07-10 20:20:58,176 DEBUG   HandlerThread:9618 [system_info.py:_save_pip():67] Saving pip packages done
2024-07-10 20:20:58,176 DEBUG   HandlerThread:9618 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2024-07-10 20:20:58,957 DEBUG   HandlerThread:9618 [system_info.py:_save_conda():86] Saving conda packages done
2024-07-10 20:20:58,957 INFO    HandlerThread:9618 [system_monitor.py:probe():187] Finished publishing system info
2024-07-10 20:20:58,958 DEBUG   SenderThread:9618 [sender.py:send():334] send: files
2024-07-10 20:20:58,959 INFO    SenderThread:9618 [sender.py:_save_file():1319] saving file wandb-metadata.json with policy now
2024-07-10 20:20:58,962 DEBUG   HandlerThread:9618 [handler.py:handle_request():144] handle_request: stop_status
2024-07-10 20:20:58,963 DEBUG   SenderThread:9618 [sender.py:send_request():361] send_request: stop_status
2024-07-10 20:20:59,053 INFO    Thread-12 :9618 [dir_watcher.py:_on_file_created():275] file/dir created: /root/miniconda3/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240710_202057-n2viz1nz/files/wandb-summary.json
2024-07-10 20:20:59,053 INFO    Thread-12 :9618 [dir_watcher.py:_on_file_created():275] file/dir created: /root/miniconda3/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240710_202057-n2viz1nz/files/conda-environment.yaml
2024-07-10 20:20:59,053 INFO    Thread-12 :9618 [dir_watcher.py:_on_file_created():275] file/dir created: /root/miniconda3/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240710_202057-n2viz1nz/files/requirements.txt
2024-07-10 20:20:59,053 INFO    Thread-12 :9618 [dir_watcher.py:_on_file_created():275] file/dir created: /root/miniconda3/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240710_202057-n2viz1nz/files/wandb-metadata.json
2024-07-10 20:20:59,078 DEBUG   SenderThread:9618 [sender.py:send():334] send: telemetry
2024-07-10 20:20:59,078 DEBUG   SenderThread:9618 [sender.py:send():334] send: config
2024-07-10 20:20:59,078 DEBUG   SenderThread:9618 [sender.py:send():334] send: config
2024-07-10 20:20:59,337 INFO    Thread-15 :9618 [upload_job.py:push():143] Uploaded file /tmp/tmpj706s4hpwandb/6kbxgu7m-wandb-metadata.json
2024-07-10 20:20:59,505 DEBUG   SenderThread:9618 [sender.py:send():334] send: use_artifact
2024-07-10 20:21:00,052 INFO    Thread-12 :9618 [dir_watcher.py:_on_file_created():275] file/dir created: /root/miniconda3/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240710_202057-n2viz1nz/files/output.log
2024-07-10 20:21:02,053 INFO    Thread-12 :9618 [dir_watcher.py:_on_file_modified():292] file/dir modified: /root/miniconda3/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240710_202057-n2viz1nz/files/output.log
2024-07-10 20:21:03,725 DEBUG   HandlerThread:9618 [handler.py:handle_request():144] handle_request: status_report
2024-07-10 20:21:08,725 DEBUG   HandlerThread:9618 [handler.py:handle_request():144] handle_request: status_report
2024-07-10 20:21:12,926 DEBUG   HandlerThread:9618 [handler.py:handle_request():144] handle_request: log_artifact
2024-07-10 20:21:12,926 DEBUG   SenderThread:9618 [sender.py:send_request():361] send_request: log_artifact
